date,zcta_num,sum_at_least_1_dose,sum_indicator,sum_n_fully_vaccinated_cumulative,sum_perc_at_least_1_dose,sum_perc_fully,sum_population_estimate
2021-02-16,10309,2275.0,8.91954661735942,1359.0,8.91954661735942,5.32820389142482,25505.7807038347
2021-02-16,10310,1686.0,9.70021050395224,1312.0,9.70021050395224,7.54844376108265,17381.0661048341
2021-02-16,10312,4875.0,10.0673923121279,2753.0,10.0673923121279,5.68523713544374,48423.6617473147
2021-02-16,10314,7014.0,9.49445757969126,4710.0,9.49445757969126,6.37566227549841,73874.6783702843
2021-02-16,10451,2570.0,7.14947203287298,1002.0,7.14947203287298,2.78745952410067,35946.7103050861
2021-02-16,10452,3156.0,5.75851400410542,1238.0,5.75851400410542,2.25888477093869,54805.8057642995
2021-02-16,10453,2636.0,4.59554036137073,1309.0,4.59554036137073,2.28207979250163,57359.9575396559
2021-02-16,10454,1323.0,4.82892736960464,765.0,4.82892736960464,2.79223691439724,27397.388669118
2021-02-16,10455,1523.0,4.98145012390743,725.0,4.98145012390743,2.37134034132166,30573.426655236
2021-02-16,10456,3385.0,5.06435985838017,1884.0,5.06435985838017,2.81868655042488,66839.6420210686
2021-02-16,10457,2427.0,4.56910871656062,1435.0,4.56910871656062,2.70155377349176,53117.5804857389
2021-02-16,10458,2425.0,4.00427945082917,1266.0,4.00427945082917,2.09048156072154,60560.2088909617
2021-02-16,10459,1590.0,4.59056769389952,876.0,4.59056769389952,2.5291429558842697,34636.2390454012
2021-02-16,10460,1843.0,4.34178258085147,933.0,4.34178258085147,2.19798325986675,42448.0029960083
2021-02-16,10461,3042.0,7.83954828419889,3764.0,7.83954828419889,9.7002168776215,38803.256128052
2021-02-16,10462,4049.0,6.89465496096715,2663.0,6.89465496096715,4.53456808126834,58726.6516297434
2021-02-16,10463,5439.0,9.66332342587398,4638.0,9.66332342587398,8.24020850325492,56284.9835434136
2021-02-16,10464,878.0,25.0107378032059,921.0,25.0107378032059,26.2356372628162,3510.49220102358
2021-02-16,10465,2697.0,7.97323821117886,2091.0,7.97323821117886,6.18169859086948,33825.6543773981
2021-02-16,10466,2246.0,4.10366677359437,1628.0,4.10366677359437,2.97451892582886,54731.5394722644
2021-02-16,10467,3618.0,4.67827274334097,2993.0,4.67827274334097,3.87011341095067,77336.2349416212
2021-02-16,10468,3112.0,5.34749244355332,1508.0,5.34749244355332,2.59126561853419,58195.5006547354
2021-02-16,10469,3308.0,5.86362204854875,3223.0,5.86362204854875,5.71295461380671,56415.6416053237
2021-02-16,10470,706.0,5.96500857214155,654.0,5.96500857214155,5.52565949883934,11835.6912896528
2021-02-16,10471,2294.0,12.9492150275192,2004.0,12.9492150275192,11.3122174869871,17715.359542064
2021-02-16,10472,2393.0,4.70455508920711,1178.0,4.70455508920711,2.31590718557709,50865.5963130258
2021-02-16,10473,2697.0,5.98999230529499,1620.0,5.98999230529499,3.59799315334738,45025.0995751017
2021-02-16,10474,273.0,3.13210029585697,130.0,3.13210029585697,1.49147633136046,8716.19597753987
2021-02-16,10475,2344.0,6.49279044264649,1593.0,6.49279044264649,4.41254913615011,36101.5809874895
2021-02-16,11004,3221.0,19.7329845325054,3331.0,19.7329845325054,20.4068834143978,16322.9236545246
2021-02-16,11101,1605.0,5.23908367115377,1726.0,5.23908367115377,5.6340550881068,30635.1282159718
2021-02-16,11102,1534.0,6.14827756989138,1444.0,6.14827756989138,5.78755724310505,24950.0771974272
2021-02-16,11103,1567.0,5.25337955322002,1205.0,5.25337955322002,4.03977176874928,29828.4177666074
2021-02-16,11104,1514.0,7.01931976995008,990.0,7.01931976995008,4.58991187070712,21569.0415826542
2021-02-16,11105,1814.0,5.88117337771356,1299.0,5.88117337771356,4.21149074842884,30844.1850545347
2021-02-16,11106,1867.0,5.87968250497085,1468.0,5.87968250497085,4.62312475484586,31753.4152298459
2021-02-16,11109,294.0,5.50229790371262,352.0,5.50229790371262,6.58778524526137,5343.22214363614
2021-02-16,11201,3964.0,7.46990627553813,3433.0,7.46990627553813,6.46927049543956,53066.2615270154
2021-02-16,11203,3123.0,5.20683141126811,2484.0,5.20683141126811,4.14145668446686,59978.8960564675
2021-02-16,11204,3038.0,5.38301061533238,1845.0,5.38301061533238,3.26914239147078,56436.8197853241
2021-02-16,11205,1365.0,4.04526513028241,827.0,4.04526513028241,2.45086759175352,33743.1529464351
2021-02-16,11206,2240.0,3.6051076512341798,1293.0,3.6051076512341798,2.08098401475259,62134.0669045806
2021-02-16,11207,2223.0,3.33573148707357,1321.0,3.33573148707357,1.9822318013604,66642.0546322281
2021-02-16,11208,2418.0,3.43457915051233,1553.0,3.43457915051233,2.2059145660652,70401.6385716226
2021-02-16,11209,4642.0,8.46635332777881,3365.0,8.46635332777881,6.1372854261042,54828.8007868655
2021-02-16,11210,2281.0,4.60352802493378,2031.0,4.60352802493378,4.09897650970649,49548.9543594733
2021-02-16,11211,2886.0,3.85231092758461,2105.0,3.85231092758461,2.80981098494997,74916.0712686687
2021-02-16,11212,2038.0,3.68262081919684,1415.0,3.68262081919684,2.55687363060036,55341.0220616869
2021-02-16,11213,1929.0,3.96549685914849,1396.0,3.96549685914849,2.86979451289336,48644.5978528455
2021-02-16,11214,4281.0,5.80771444802275,2474.0,5.80771444802275,3.35629188143151,73712.3017723
2021-02-16,11215,4398.0,7.72635097592439,3690.0,7.72635097592439,6.4825454982176,56922.0840951225
2021-02-16,11216,2131.0,4.6282882246305,1377.0,4.6282882246305,2.99068647832764,46042.9406418423
2021-02-16,11217,2193.0,6.33561402369922,1926.0,6.33561402369922,5.56424651602585,34613.8510300152
2021-02-16,11218,3608.0,6.71552593365779,2527.0,6.71552593365779,4.70347395630633,53726.2462485169
2021-02-16,11219,2523.0,4.35657143811672,1879.0,4.35657143811672,3.24454923988162,57912.5129895874
2021-02-16,11220,3665.0,5.02801209723863,1984.0,5.02801209723863,2.72184884063341,72891.6305116451
2021-02-16,11221,2556.0,3.97272145279387,1623.0,3.97272145279387,2.52258486615198,64338.7670233577
2021-02-16,11222,1542.0,4.80941653163734,1143.0,4.80941653163734,3.56495661197243,32062.1012935021
2021-02-16,11223,3344.0,5.35620863056431,1929.0,5.35620863056431,3.08975073216464,62432.2208234762
2021-02-16,11224,2393.0,6.35906490818567,1531.0,6.35906490818567,4.06841971351118,37631.3189840164
2021-02-16,11225,2095.0,4.57663597043262,1690.0,4.57663597043262,3.6918925012081703,45775.9807320215
2021-02-16,11226,3274.0,4.23349979124476,2534.0,4.23349979124476,3.27663056536782,77335.5417843863
2021-02-16,11228,2461.0,6.9303972546474295,1617.0,6.9303972546474295,4.5536173753616005,35510.2299272915
2021-02-16,11229,4210.0,6.42211394359537,2793.0,6.42211394359537,4.26056157825697,65554.7384704773
2021-02-16,11230,3662.0,5.66564075114561,2902.0,5.66564075114561,4.48981143086417,64635.231227104
2021-02-16,11231,1775.0,5.86086112213193,1271.0,5.86086112213193,4.19670675280546,30285.6519376854
2021-02-16,11232,1081.0,5.03826582996745,627.0,5.03826582996745,2.92228739629009,21455.7952375249
2021-02-16,11233,1833.0,3.2309565200298502,1139.0,3.2309565200298502,2.00767019984397,56732.4254794696
2021-02-16,11234,4578.0,6.24159464602708,3415.0,6.24159464602708,4.65597328881225,73346.6407164714
2021-02-16,11235,4564.0,7.02037443899723,2835.0,7.02037443899723,4.36081541072681,65010.7774116377
2021-02-16,11236,3067.0,3.99110891991866,2595.0,3.99110891991866,3.37689196191358,76845.8105639097
2021-02-16,11237,1446.0,3.83530675722172,953.0,3.83530675722172,2.5276952556239998,37702.329736135
2021-02-16,11238,2833.0,6.16760457087512,2299.0,6.16760457087512,5.00505573894878,45933.5543880049
2021-02-16,11239,757.0,7.04398081001112,504.0,7.04398081001112,4.68978378896381,10746.7640872066
2021-02-16,11354,3261.0,7.04233721217137,2648.0,7.04233721217137,5.71852466661447,46305.6496977164
2021-02-16,11355,4450.0,6.65605956890648,2265.0,6.65605956890648,3.38785953338723,66856.3728123468
2021-02-16,11356,873.0,4.91124666828166,501.0,4.91124666828166,2.8184817649588902,17775.5274569714
2021-02-16,11357,2628.0,8.349453697867549,1669.0,8.349453697867549,5.30260206306733,31475.1131642444
2021-02-16,11358,2243.0,7.56708336544344,1279.0,7.56708336544344,4.31489060383512,29641.5394370187
2021-02-16,11360,1795.0,11.124896823176,1099.0,11.124896823176,6.81128780427321,16134.9811016724
2021-02-16,11361,1749.0,8.10617200270284,998.0,8.10617200270284,4.62547722052455,21576.1520902447
2021-02-16,11362,1462.0,9.925106804882759,957.0,9.925106804882759,6.49680383876389,14730.3200735407
2021-02-16,11363,541.0,10.0111027325192,360.0,10.0111027325192,6.66173194770224,5404.00008325419
2021-02-16,11364,2585.0,8.88777342627555,1568.0,8.88777342627555,5.39111362955515,29084.8998508196
2021-02-16,11365,2442.0,6.96625496849768,1509.0,6.96625496849768,4.30470055178665,35054.7031517371
2021-02-16,11366,922.0,7.98634019010174,789.0,7.98634019010174,6.8342976247183,11544.712321956
2021-02-16,11367,2038.0,6.48752155318632,1549.0,6.48752155318632,4.93089837383985,31414.153822719
2021-02-16,11368,2228.0,2.68038998234566,1641.0,2.68038998234566,1.97420105970791,83122.2327599595
2021-02-16,11369,1270.0,4.86467976817789,1012.0,4.86467976817789,3.8764219885008,26106.5488484495
2021-02-16,11370,1344.0,5.0508618131368,759.0,5.0508618131368,2.85238401500806,26609.3203441913
2021-02-16,11372,3367.0,6.78968884268547,1967.0,6.78968884268547,3.9665333987414098,49589.9013638492
2021-02-16,11373,4637.0,6.23147347999522,2889.0,6.23147347999522,3.88240821300543,74412.5769753506
2021-02-16,11374,2456.0,7.02751870660483,1710.0,7.02751870660483,4.89293851314913,34948.3239040221
2021-02-16,11375,4558.0,7.6441872051516,4033.0,7.6441872051516,6.7637136898588,59627.006477919
2021-02-16,11377,4489.0,6.54783658910044,2822.0,6.54783658910044,4.11628310413041,68556.9949542176
2021-02-16,11378,1457.0,5.18022899829322,1035.0,5.18022899829322,3.67984695486169,28126.1697210693
2021-02-16,11379,2099.0,7.09304855947368,1511.0,7.09304855947368,5.10604877244628,29592.353448596
2021-02-16,11385,3225.0,4.05595236839554,2432.0,4.05595236839554,3.05862826664743,79512.7680771002
2021-02-16,11411,1667.0,9.37567153274663,1377.0,9.37567153274663,7.74463089417643,17780.0597448154
2021-02-16,11412,1115.0,3.6431893502520802,754.0,3.6431893502520802,2.46364553371307,30605.0521344121
2021-02-16,11413,1165.0,3.35817877589288,819.0,3.35817877589288,2.36081409223714,34691.4228737047
2021-02-16,11414,1544.0,6.74051385315298,905.0,6.74051385315298,3.95088409138824,22906.2655108671
2021-02-16,11415,1037.0,6.75510287741669,893.0,6.75510287741669,5.81707509116018,15351.3576153939
2021-02-16,11416,1008.0,5.09247582323117,513.0,5.09247582323117,2.59170644575158,19793.908405056
2021-02-16,11417,1332.0,5.61465917486453,768.0,5.61465917486453,3.2372809656876598,23723.612752187
2021-02-16,11418,1395.0,4.84213393824698,1166.0,4.84213393824698,4.04726033834837,28809.6119973302
2021-02-16,11419,1621.0,4.27489616182081,974.0,4.27489616182081,2.5686297727411898,37919.0496947548
2021-02-16,11420,1601.0,4.31173945381565,1017.0,4.31173945381565,2.7389375543601,37131.1860827584
2021-02-16,11421,1434.0,4.66470728451734,827.0,4.66470728451734,2.69017637677534,30741.4787795924
2021-02-16,11422,859.0,3.35963980268334,651.0,3.35963980268334,2.54612981553767,25568.2171438116
2021-02-16,11423,1534.0,6.03662706269553,1349.0,6.03662706269553,5.30861141302234,25411.5416451621
2021-02-16,11426,1142.0,7.1020276479307896,812.0,7.1020276479307896,5.04977797733783,16079.9148723777
2021-02-16,11427,1540.0,8.07273266421532,1692.0,8.07273266421532,8.86952186224177,19076.5638360166
2021-02-16,11428,960.0,6.51387113706704,639.0,6.51387113706704,4.33579547561025,14737.7800358552
2021-02-16,11429,1841.0,7.06138459497187,1550.0,7.06138459497187,5.94521788278457,26071.374179377
2021-02-16,11432,3593.0,7.37561336849121,2968.0,7.37561336849121,6.0926302470587,48714.5925428979
2021-02-16,11433,1063.0,3.79309533848356,652.0,3.79309533848356,2.32652696208023,28024.6053721649
2021-02-16,11434,1814.0,3.4070316179063,1199.0,3.4070316179063,2.25194647732616,53242.8284629405
2021-02-16,11435,2346.0,5.09964355944593,1655.0,5.09964355944593,3.59757463379498,46003.2151787269
2021-02-16,11436,520.0,3.3773613063931,335.0,3.3773613063931,2.17580007238787,15396.6352079559
2021-02-16,11691,1946.0,4.01953151272994,1882.0,4.01953151272994,3.88733725948497,48413.6022777027
2021-02-16,11692,587.0,3.78246010656801,693.0,3.78246010656801,4.46549378850363,15519.0004246366
2021-02-16,11693,694.0,7.10504219108309,372.0,7.10504219108309,3.80846641942783,9767.71117377709
2021-02-16,11694,2050.0,12.3939165798133,1362.0,12.3939165798133,8.23439725936865,16540.3727449558
2021-02-16,11697,726.0,26.9934147877347,348.0,26.9934147877347,12.9389922123026,2689.54486014078
2021-02-16,99999,,,,,,
2021-02-18,10001,1391.0,5.4470709621068,1193.0,5.4470709621068,4.67171506670986,25536.6601550936
2021-02-18,10002,5036.0,7.87204379619147,2393.0,7.87204379619147,3.74062764183602,63973.2213181593
2021-02-18,10003,3226.0,6.40097895612774,2750.0,6.40097895612774,5.45650716966871,50398.5409436741
2021-02-18,10004,226.0,8.41729483689106,140.0,8.41729483689106,5.21425343878207,2684.94812620195
2021-02-18,10005,298.0,3.6476886583345,342.0,3.6476886583345,4.18627356090737,8169.55688690998
2021-02-18,10006,140.0,4.43646794850982,116.0,4.43646794850982,3.67593058590814,3155.66350585323
2021-02-18,10007,433.0,7.76904432495826,329.0,7.76904432495826,5.90303829771655,5573.40107597245
2021-02-18,10009,3440.0,6.80326373582198,2595.0,6.80326373582198,5.13211319606339,50563.9665545668
2021-02-18,10010,1838.0,5.99256829374622,2456.0,5.99256829374622,8.00747972222019,30671.3233776262
2021-02-18,10011,3150.0,6.98689099427976,2596.0,6.98689099427976,5.75808540353977,45084.4302935159
2021-02-18,10012,1492.0,7.14396919712181,1042.0,7.14396919712181,4.98928679852609,20884.7485036904
2021-02-18,10013,1933.0,7.83996691046738,1086.0,7.83996691046738,4.40465807799668,24655.7163069042
2021-02-18,10014,1816.0,6.57355140675901,1517.0,6.57355140675901,5.49123209474307,27625.8583470233
2021-02-18,10016,3073.0,6.50792666247914,4166.0,6.50792666247914,8.82265619130754,47219.3397279214
2021-02-18,10017,1070.0,7.36642402480229,1015.0,7.36642402480229,6.98777606091058,14525.3653115457
2021-02-18,10018,333.0,3.00691596550671,327.0,3.00691596550671,2.9527372994615497,11074.4697829919
2021-02-18,10019,2492.0,6.21769713291944,2670.0,6.21769713291944,6.6618183566994,40079.147419487
2021-02-18,10021,3840.0,9.68491872433335,6557.0,9.68491872433335,16.5375031446494,39649.2743955817
2021-02-18,10022,2746.0,9.77451494048766,3207.0,9.77451494048766,11.4154659192075,28093.4656780319
2021-02-18,10023,4942.0,9.23491515142906,5584.0,9.23491515142906,10.4345945377539,53514.2978464209
2021-02-18,10024,4971.0,10.1672580616523,5633.0,10.1672580616523,11.5212562183238,48892.2379058032
2021-02-18,10025,7569.0,9.6595554899105,7814.0,9.6595554899105,9.9722244151355,78357.6429361154
2021-02-18,10026,1585.0,5.04235148390922,1343.0,5.04235148390922,4.27247826049848,31433.7468353393
2021-02-18,10027,2562.0,4.8552983464320505,2168.0,4.8552983464320505,4.10862092703539,52767.0972450685
2021-02-18,10028,3447.0,8.59903881087761,5092.0,8.59903881087761,12.7027286408439,40085.8755939049
2021-02-18,10029,3745.0,5.97928509445324,3601.0,5.97928509445324,5.74937399869856,62632.9057879193
2021-02-18,10030,943.0,4.07192641676208,734.0,4.07192641676208,3.16945279947335,23158.5717295416
2021-02-18,10031,2597.0,5.31102474421946,1726.0,5.31102474421946,3.52977616808733,48898.2847015839
2021-02-18,10032,3495.0,6.64380705822497,3621.0,6.64380705822497,6.88332628264167,52605.3807609181
2021-02-18,10033,2972.0,6.15029497833386,2452.0,6.15029497833386,5.07420029841003,48322.8854952438
2021-02-18,10034,1996.0,5.79331497689813,1437.0,5.79331497689813,4.17083848787706,34453.5038740238
2021-02-18,10035,1797.0,6.37793871009342,1946.0,6.37793871009342,6.90677169162036,28175.2472339716
2021-02-18,10036,1508.0,5.96298441237579,2030.0,5.96298441237579,8.0270944012751,25289.3500253035
2021-02-18,10037,901.0,5.19511080390288,752.0,5.19511080390288,4.33598593178132,17343.2297021098
2021-02-18,10038,1487.0,7.28142121156671,822.0,7.28142121156671,4.02510305037514,20421.837396769
2021-02-18,10039,801.0,3.83542402423985,748.0,3.83542402423985,3.58164440715531,20884.2619469891
2021-02-18,10040,2309.0,6.38752272770223,2051.0,6.38752272770223,5.67380212841805,36148.5993620975
2021-02-18,10044,547.0,5.56346429167027,1329.0,5.56346429167027,13.5170823466724,9832.00343029036
2021-02-18,10065,2178.0,8.9020392186151,3514.0,8.9020392186151,14.3626105666728,24466.3042535869
2021-02-18,10069,297.0,5.52471506342011,471.0,5.52471506342011,8.76141681774704,5375.84285507279
2021-02-18,10075,2190.0,11.0251086371439,3144.0,11.0251086371439,15.8278271941463,19863.7498466168
2021-02-18,10128,4385.0,8.89488545185085,6934.0,8.89488545185085,14.0654813507717,49297.9929166774
2021-02-18,10280,453.0,6.02620076743972,348.0,6.02620076743972,4.62939926505303,7517.17404517309
2021-02-18,10282,234.0,5.3228002202894,314.0,5.3228002202894,7.1425609793627,4396.18227841881
2021-02-18,10301,2773.0,9.00645318099321,2408.0,9.00645318099321,7.82096619539548,30789.034754014
2021-02-18,10302,970.0,7.00774760411959,587.0,7.00774760411959,4.24077097280227,13841.8227196107
2021-02-18,10303,1146.0,5.94658452180878,777.0,5.94658452180878,4.0318465736871,19271.5666580893
2021-02-18,10304,2381.0,7.3566014144689,2412.0,7.3566014144689,7.4523824492646,32365.4887067426
2021-02-18,10305,2834.0,8.25834753302046,2201.0,8.25834753302046,6.41376955546155,34316.7926594084
2021-02-18,10306,4599.0,10.8537597747953,2443.0,10.8537597747953,5.76554362466297,42372.413757303
2021-02-18,10307,845.0,7.51292291706814,616.0,7.51292291706814,5.47687635137748,11247.2869657733
2021-02-18,10308,2268.0,9.5380421509256,1203.0,9.5380421509256,5.05919960650948,23778.4648475254
2021-02-18,10309,2275.0,8.91954661735942,1359.0,8.91954661735942,5.32820389142482,25505.7807038347
2021-02-18,10310,1686.0,9.70021050395224,1312.0,9.70021050395224,7.54844376108265,17381.0661048341
2021-02-18,10312,4875.0,10.0673923121279,2753.0,10.0673923121279,5.68523713544374,48423.6617473147
2021-02-18,10314,7014.0,9.49445757969126,4710.0,9.49445757969126,6.37566227549841,73874.6783702843
2021-02-18,10451,2570.0,7.14947203287298,1002.0,7.14947203287298,2.78745952410067,35946.7103050861
2021-02-18,10452,3156.0,5.75851400410542,1238.0,5.75851400410542,2.25888477093869,54805.8057642995
2021-02-18,10453,2636.0,4.59554036137073,1309.0,4.59554036137073,2.28207979250163,57359.9575396559
2021-02-18,10454,1323.0,4.82892736960464,765.0,4.82892736960464,2.79223691439724,27397.388669118
2021-02-18,10455,1523.0,4.98145012390743,725.0,4.98145012390743,2.37134034132166,30573.426655236
2021-02-18,10456,3385.0,5.06435985838017,1884.0,5.06435985838017,2.81868655042488,66839.6420210686
2021-02-18,10457,2427.0,4.56910871656062,1435.0,4.56910871656062,2.70155377349176,53117.5804857389
2021-02-18,10458,2425.0,4.00427945082917,1266.0,4.00427945082917,2.09048156072154,60560.2088909617
2021-02-18,10459,1590.0,4.59056769389952,876.0,4.59056769389952,2.5291429558842697,34636.2390454012
2021-02-18,10460,1843.0,4.34178258085147,933.0,4.34178258085147,2.19798325986675,42448.0029960083
2021-02-18,10461,3042.0,7.83954828419889,3764.0,7.83954828419889,9.7002168776215,38803.256128052
2021-02-18,10462,4049.0,6.89465496096715,2663.0,6.89465496096715,4.53456808126834,58726.6516297434
2021-02-18,10463,5439.0,9.66332342587398,4638.0,9.66332342587398,8.24020850325492,56284.9835434136
2021-02-18,10464,878.0,25.0107378032059,921.0,25.0107378032059,26.2356372628162,3510.49220102358
2021-02-18,10465,2697.0,7.97323821117886,2091.0,7.97323821117886,6.18169859086948,33825.6543773981
2021-02-18,10466,2246.0,4.10366677359437,1628.0,4.10366677359437,2.97451892582886,54731.5394722644
2021-02-18,10467,3618.0,4.67827274334097,2993.0,4.67827274334097,3.87011341095067,77336.2349416212
2021-02-18,10468,3112.0,5.34749244355332,1508.0,5.34749244355332,2.59126561853419,58195.5006547354
2021-02-18,10469,3308.0,5.86362204854875,3223.0,5.86362204854875,5.71295461380671,56415.6416053237
2021-02-18,10470,706.0,5.96500857214155,654.0,5.96500857214155,5.52565949883934,11835.6912896528
2021-02-18,10471,2294.0,12.9492150275192,2004.0,12.9492150275192,11.3122174869871,17715.359542064
2021-02-18,10472,2393.0,4.70455508920711,1178.0,4.70455508920711,2.31590718557709,50865.5963130258
2021-02-18,10473,2697.0,5.98999230529499,1620.0,5.98999230529499,3.59799315334738,45025.0995751017
2021-02-18,10474,273.0,3.13210029585697,130.0,3.13210029585697,1.49147633136046,8716.19597753987
2021-02-18,10475,2344.0,6.49279044264649,1593.0,6.49279044264649,4.41254913615011,36101.5809874895
2021-02-18,11004,3221.0,19.7329845325054,3331.0,19.7329845325054,20.4068834143978,16322.9236545246
2021-02-18,11101,1605.0,5.23908367115377,1726.0,5.23908367115377,5.6340550881068,30635.1282159718
2021-02-18,11102,1534.0,6.14827756989138,1444.0,6.14827756989138,5.78755724310505,24950.0771974272
2021-02-18,11103,1567.0,5.25337955322002,1205.0,5.25337955322002,4.03977176874928,29828.4177666074
2021-02-18,11104,1514.0,7.01931976995008,990.0,7.01931976995008,4.58991187070712,21569.0415826542
2021-02-18,11105,1814.0,5.88117337771356,1299.0,5.88117337771356,4.21149074842884,30844.1850545347
2021-02-18,11106,1867.0,5.87968250497085,1468.0,5.87968250497085,4.62312475484586,31753.4152298459
2021-02-18,11109,294.0,5.50229790371262,352.0,5.50229790371262,6.58778524526137,5343.22214363614
2021-02-18,11201,3964.0,7.46990627553813,3433.0,7.46990627553813,6.46927049543956,53066.2615270154
2021-02-18,11203,3123.0,5.20683141126811,2484.0,5.20683141126811,4.14145668446686,59978.8960564675
